Close,Date,High,Low,Open,Volume
1.24601,2016-12-19T09:30:00.000000000Z,1.24996,1.24601,1.24963,699
1.24598,2016-12-19T10:00:00.000000000Z,1.24695,1.24575,1.24602,822
1.24513,2016-12-19T10:30:00.000000000Z,1.24617,1.24455,1.24596,642
1.24329,2016-12-19T11:00:00.000000000Z,1.24594,1.24268,1.24513,847
1.24113,2016-12-19T11:30:00.000000000Z,1.24345,1.24113,1.24331,728
1.2414,2016-12-19T12:00:00.000000000Z,1.24229,1.24106,1.24114,467
1.23935,2016-12-19T12:30:00.000000000Z,1.24147,1.23902,1.24138,484
1.2373,2016-12-19T13:00:00.000000000Z,1.23964,1.23719,1.23937,698
1.23936,2016-12-19T13:30:00.000000000Z,1.23936,1.23601,1.23731,879
1.23799,2016-12-19T14:00:00.000000000Z,1.23971,1.23725,1.23934,840
1.23831,2016-12-19T14:30:00.000000000Z,1.23874,1.23725,1.23801,901
1.23755,2016-12-19T15:00:00.000000000Z,1.23852,1.2363,1.23825,1100
1.23917,2016-12-19T15:30:00.000000000Z,1.23951,1.23553,1.2375,968
1.24165,2016-12-19T16:00:00.000000000Z,1.24208,1.23874,1.23923,1250
1.24195,2016-12-19T16:30:00.000000000Z,1.24262,1.24134,1.2417,556
1.24124,2016-12-19T17:00:00.000000000Z,1.24248,1.2411,1.24189,398
1.24196,2016-12-19T17:30:00.000000000Z,1.24218,1.24086,1.24129,276
1.24216,2016-12-19T18:00:00.000000000Z,1.24272,1.24174,1.2419,343
1.24125,2016-12-19T18:30:00.000000000Z,1.2421,1.2397,1.2421,988
1.24015,2016-12-19T19:00:00.000000000Z,1.2415,1.24003,1.24125,561
1.24013,2016-12-19T19:30:00.000000000Z,1.24024,1.23942,1.24016,341
1.24002,2016-12-19T20:00:00.000000000Z,1.24095,1.23968,1.24013,322
1.23968,2016-12-19T20:30:00.000000000Z,1.24044,1.23958,1.23996,171
1.23954,2016-12-19T21:00:00.000000000Z,1.24007,1.23928,1.23967,176
1.23923,2016-12-19T21:30:00.000000000Z,1.23993,1.2391,1.23954,176
1.23933,2016-12-19T22:00:00.000000000Z,1.23994,1.23866,1.23986,821
1.23901,2016-12-19T22:30:00.000000000Z,1.23938,1.2388,1.23934,798
1.23896,2016-12-19T23:00:00.000000000Z,1.23956,1.23862,1.239,1115
1.23873,2016-12-19T23:30:00.000000000Z,1.23932,1.2386,1.23891,448
1.23868,2016-12-20T00:00:00.000000000Z,1.23945,1.23758,1.23874,803
1.2396,2016-12-20T00:30:00.000000000Z,1.2407,1.23863,1.23868,749
1.23925,2016-12-20T01:00:00.000000000Z,1.2399,1.23856,1.23952,1022
1.23995,2016-12-20T01:30:00.000000000Z,1.24045,1.2391,1.23924,584
1.24022,2016-12-20T02:00:00.000000000Z,1.24092,1.23986,1.24001,566
1.24023,2016-12-20T02:30:00.000000000Z,1.24068,1.23989,1.24022,735
1.24064,2016-12-20T03:00:00.000000000Z,1.24083,1.23968,1.24023,542
1.2407,2016-12-20T03:30:00.000000000Z,1.2408,1.24,1.24059,281
1.23961,2016-12-20T04:00:00.000000000Z,1.24074,1.23958,1.24069,347
1.23964,2016-12-20T04:30:00.000000000Z,1.2399,1.2394,1.23962,257
1.23977,2016-12-20T05:00:00.000000000Z,1.24,1.23921,1.23965,213
1.23945,2016-12-20T05:30:00.000000000Z,1.2401,1.2394,1.23978,129
1.23886,2016-12-20T06:00:00.000000000Z,1.2394,1.23797,1.23939,334
1.23862,2016-12-20T06:30:00.000000000Z,1.23904,1.23795,1.23892,412
1.23769,2016-12-20T07:00:00.000000000Z,1.23932,1.23758,1.23862,526
1.23775,2016-12-20T07:30:00.000000000Z,1.23878,1.23728,1.23775,467
1.23762,2016-12-20T08:00:00.000000000Z,1.23885,1.23704,1.23781,821
