Close,Date,High,Low,Open,Volume
0.162505444,2015-01-01T22:00:00.000000000Z,0.16257572,0.162460563,0.162530271,472
0.16249541,2015-01-01T22:30:00.000000000Z,0.162525781,0.162478776,0.162509405,1005
0.162252848,2015-01-01T23:00:00.000000000Z,0.162495938,0.162213895,0.162494617,2084
0.162316846,2015-01-01T23:30:00.000000000Z,0.162374038,0.162185219,0.162251795,2754
0.1623179,2015-01-02T00:00:00.000000000Z,0.162340298,0.162280232,0.162317109,992
0.162078495,2015-01-02T00:30:00.000000000Z,0.162318163,0.16207219,0.162318163,2576
0.16193755,2015-01-02T01:00:00.000000000Z,0.162144458,0.161894031,0.162079545,2807
0.162077181,2015-01-02T01:30:00.000000000Z,0.162109498,0.161867301,0.161937288,2961
0.161982405,2015-01-02T02:00:00.000000000Z,0.162096097,0.161819368,0.162076656,1926
0.161960106,2015-01-02T02:30:00.000000000Z,0.162033849,0.161931257,0.16198293,1969
0.161947254,2015-01-02T03:00:00.000000000Z,0.162014685,0.161933092,0.161960631,923
0.161948565,2015-01-02T03:30:00.000000000Z,0.162014685,0.161916574,0.161946992,1169
0.161966402,2015-01-02T04:00:00.000000000Z,0.161980569,0.161917098,0.161948303,925
0.161888527,2015-01-02T04:30:00.000000000Z,0.161964828,0.161837438,0.161964828,1569
0.161923129,2015-01-02T05:00:00.000000000Z,0.16192811,0.161799207,0.161888003,1704
0.161881451,2015-01-02T05:30:00.000000000Z,0.16192811,0.161849486,0.161923391,982
0.161907661,2015-01-02T06:00:00.000000000Z,0.161928635,0.16183639,0.161881189,1399
0.161921818,2015-01-02T06:30:00.000000000Z,0.161955385,0.161902418,0.161907137,1261
0.161695343,2015-01-02T07:00:00.000000000Z,0.161921818,0.161657703,0.161921818,3934
0.161934928,2015-01-02T07:30:00.000000000Z,0.161964041,0.161677566,0.161695866,4081
0.161944369,2015-01-02T08:00:00.000000000Z,0.162128685,0.161922342,0.161937288,5760
0.161868873,2015-01-02T08:30:00.000000000Z,0.161997888,0.161833247,0.161942533,5160
0.161852106,2015-01-02T09:00:00.000000000Z,0.161915263,0.161753669,0.161868349,5251
0.162011798,2015-01-02T09:30:00.000000000Z,0.162048816,0.161841104,0.161854988,4993
0.16180392,2015-01-02T10:00:00.000000000Z,0.16201101,0.161800254,0.16201101,3907
0.161909234,2015-01-02T10:30:00.000000000Z,0.161936501,0.161802611,0.16180392,2618
0.161937026,2015-01-02T11:00:00.000000000Z,0.161977158,0.161881975,0.161909496,2640
0.161946992,2015-01-02T11:30:00.000000000Z,0.162007861,0.161824867,0.161937026,3838
0.161781407,2015-01-02T12:00:00.000000000Z,0.161955385,0.161772771,0.161947254,3325
0.161733786,2015-01-02T12:30:00.000000000Z,0.161816749,0.161693252,0.161780884,3313
0.161572292,2015-01-02T13:00:00.000000000Z,0.16181256,0.161559763,0.161734309,4724
0.161625827,2015-01-02T13:30:00.000000000Z,0.161709463,0.161572292,0.161572292,3639
0.161569421,2015-01-02T14:00:00.000000000Z,0.161663191,0.161561068,0.161625043,3658
0.161409818,2015-01-02T14:30:00.000000000Z,0.161585607,0.161336642,0.161569943,5638
0.161487494,2015-01-02T15:00:00.000000000Z,0.161648818,0.161376477,0.161414247,7092
0.16163706,2015-01-02T15:30:00.000000000Z,0.161642808,0.161422064,0.161488537,5591
0.161560285,2015-01-02T16:00:00.000000000Z,0.161655351,0.16148306,0.161637583,5197
0.161407213,2015-01-02T16:30:00.000000000Z,0.161560024,0.161321546,0.161560024,4061
0.161373091,2015-01-02T17:00:00.000000000Z,0.1614377,0.161275236,0.161406952,2932
0.161341588,2015-01-02T17:30:00.000000000Z,0.161373612,0.161262492,0.161373091,2316
0.161396792,2015-01-02T18:00:00.000000000Z,0.161419198,0.161319985,0.16134393,1643
0.161356687,2015-01-02T18:30:00.000000000Z,0.161409818,0.161341327,0.161396792,1522
0.161269254,2015-01-02T19:00:00.000000000Z,0.161356427,0.161262492,0.161356427,1400
0.161277056,2015-01-02T19:30:00.000000000Z,0.161327272,0.161257291,0.161268993,1646
0.16123883,2015-01-02T20:00:00.000000000Z,0.1613153,0.161215955,0.161276796,2279
0.16123779,2015-01-02T20:30:00.000000000Z,0.161260671,0.161232071,0.16123883,1769
0.161220114,2015-01-02T21:00:00.000000000Z,0.161273415,0.161207119,0.16123831,1242
0.161208158,2015-01-02T21:30:00.000000000Z,0.161224273,0.161189449,0.161220114,848
0.160380294,2015-01-04T22:00:00.000000000Z,0.160591233,0.159362042,0.160589943,2436
0.16049999,2015-01-04T22:30:00.000000000Z,0.160597938,0.16033118,0.160384409,961
0.16033298,2015-01-04T23:00:00.000000000Z,0.160552815,0.160289547,0.160503854,1301
0.160504884,2015-01-04T23:30:00.000000000Z,0.160541474,0.160332722,0.160338635,2028
0.160760332,2015-01-05T00:00:00.000000000Z,0.160777908,0.160504884,0.160504884,3890
0.160740693,2015-01-05T00:30:00.000000000Z,0.16091684,0.160637925,0.160760332,4773
0.16078618,2015-01-05T01:00:00.000000000Z,0.16087749,0.160645151,0.160740435,3740
0.160637925,2015-01-05T01:30:00.000000000Z,0.160794453,0.160590717,0.16078618,3680
0.160746119,2015-01-05T02:00:00.000000000Z,0.16078101,0.160636893,0.160637925,2224
0.160649796,2015-01-05T02:30:00.000000000Z,0.160765501,0.160649796,0.160746119,2387
0.16056158,2015-01-05T03:00:00.000000000Z,0.160657281,0.160542505,0.160648764,2119
0.160493035,2015-01-05T03:30:00.000000000Z,0.160602065,0.160493035,0.160562611,2509
0.160417856,2015-01-05T04:00:00.000000000Z,0.160507203,0.16039933,0.160492519,2563
0.160445654,2015-01-05T04:30:00.000000000Z,0.160502308,0.160380294,0.160417599,1766
0.160456209,2015-01-05T05:00:00.000000000Z,0.160492004,0.160410651,0.160446169,1461
0.160338378,2015-01-05T05:30:00.000000000Z,0.160455952,0.160225084,0.160455952,1475
0.160342234,2015-01-05T06:00:00.000000000Z,0.160404991,0.160283124,0.160338121,2590
0.1605273,2015-01-05T06:30:00.000000000Z,0.160528589,0.160305735,0.160342749,2306
0.160647474,2015-01-05T07:00:00.000000000Z,0.160716926,0.160512613,0.160527815,4104
0.160649538,2015-01-05T07:30:00.000000000Z,0.160685936,0.160439733,0.160646183,5359
0.160746894,2015-01-05T08:00:00.000000000Z,0.160831176,0.160586333,0.160646699,6730
0.160644119,2015-01-05T08:30:00.000000000Z,0.160925385,0.160633797,0.160746894,6857
0.160623218,2015-01-05T09:00:00.000000000Z,0.160672253,0.160487626,0.160644119,6935
0.160642312,2015-01-05T09:30:00.000000000Z,0.160726484,0.160589427,0.160623218,4654
0.160404476,2015-01-05T10:00:00.000000000Z,0.160678965,0.160387753,0.16064257,5930
0.160185046,2015-01-05T10:30:00.000000000Z,0.160411166,0.16010144,0.160404733,6969
0.16013759,2015-01-05T11:00:00.000000000Z,0.160246652,0.160070943,0.160185046,4919
0.159982594,2015-01-05T11:30:00.000000000Z,0.1601735,0.159911217,0.160135795,5705
0.160009473,2015-01-05T12:00:00.000000000Z,0.160184533,0.15997031,0.159982082,5847
0.159926562,2015-01-05T12:30:00.000000000Z,0.160035848,0.159753596,0.160009729,6845
0.160154517,2015-01-05T13:00:00.000000000Z,0.160166573,0.159831474,0.159926306,7294
0.16010913,2015-01-05T13:30:00.000000000Z,0.160318585,0.160099902,0.160154004,6806
0.160130667,2015-01-05T14:00:00.000000000Z,0.160415026,0.160051985,0.160109643,7267
