Close,Date,High,Low,Open,Volume
0.008348082,2015-01-01T22:00:00.000000000Z,0.008352405,0.008347524,0.00835101,75
0.008345156,2015-01-01T22:30:00.000000000Z,0.00834843,0.008344599,0.008347942,155
0.008340701,2015-01-01T23:00:00.000000000Z,0.008346479,0.008340492,0.008344877,374
0.008341188,2015-01-01T23:30:00.000000000Z,0.00834251,0.008335556,0.00834084,347
0.008341327,2015-01-02T00:00:00.000000000Z,0.008344529,0.008339866,0.008341397,209
0.008328198,2015-01-02T00:30:00.000000000Z,0.008341258,0.008328198,0.008341118,365
0.008314142,2015-01-02T01:00:00.000000000Z,0.008329585,0.008312759,0.00832792,417
0.008314072,2015-01-02T01:30:00.000000000Z,0.00831428,0.008303579,0.008314003,813
0.008306476,2015-01-02T02:00:00.000000000Z,0.008315179,0.008303648,0.00831428,403
0.008308339,2015-01-02T02:30:00.000000000Z,0.008310756,0.008304958,0.008306338,409
0.00831269,2015-01-02T03:00:00.000000000Z,0.008313036,0.008307718,0.008308546,189
0.008310963,2015-01-02T03:30:00.000000000Z,0.008314003,0.008307373,0.008312828,165
0.008305924,2015-01-02T04:00:00.000000000Z,0.008310756,0.008305234,0.008310756,181
0.008302958,2015-01-02T04:30:00.000000000Z,0.008306062,0.008300408,0.008306062,251
0.008304062,2015-01-02T05:00:00.000000000Z,0.008305096,0.008300684,0.008303165,136
0.008304199,2015-01-02T05:30:00.000000000Z,0.008305027,0.008302407,0.008303924,100
0.008308684,2015-01-02T06:00:00.000000000Z,0.008308684,0.008302614,0.008304062,168
0.008305372,2015-01-02T06:30:00.000000000Z,0.008309927,0.008304682,0.008308546,130
0.008300684,2015-01-02T07:00:00.000000000Z,0.008306407,0.008298755,0.008305579,712
0.008302889,2015-01-02T07:30:00.000000000Z,0.008303924,0.008298273,0.008300477,426
0.008305717,2015-01-02T08:00:00.000000000Z,0.008309375,0.008300546,0.008303027,1261
0.008309306,2015-01-02T08:30:00.000000000Z,0.008309375,0.008299582,0.008305579,693
0.008306821,2015-01-02T09:00:00.000000000Z,0.008311377,0.008303579,0.008309098,870
0.008304751,2015-01-02T09:30:00.000000000Z,0.008311447,0.008304544,0.008306959,669
0.008301924,2015-01-02T10:00:00.000000000Z,0.00830689,0.008301924,0.008304544,365
0.008303027,2015-01-02T10:30:00.000000000Z,0.008304751,0.008300271,0.008302062,328
0.008302407,2015-01-02T11:00:00.000000000Z,0.008303165,0.008299168,0.008302889,331
0.008299926,2015-01-02T11:30:00.000000000Z,0.008302545,0.0082991,0.0083022,318
0.008292493,2015-01-02T12:00:00.000000000Z,0.008299926,0.008292011,0.008299719,397
0.008290087,2015-01-02T12:30:00.000000000Z,0.008292493,0.008288025,0.008292287,311
0.008289193,2015-01-02T13:00:00.000000000Z,0.008294763,0.008288094,0.008289949,638
0.008291461,2015-01-02T13:30:00.000000000Z,0.008293456,0.008288781,0.008289331,429
0.008287407,2015-01-02T14:00:00.000000000Z,0.008293456,0.008283563,0.008291255,585
0.008285416,2015-01-02T14:30:00.000000000Z,0.008288094,0.008282122,0.00828727,739
0.008305579,2015-01-02T15:00:00.000000000Z,0.008311308,0.008285622,0.008285622,1808
