Close,Date,High,Low,Open,Volume
0.77392,2015-01-06T09:00:00.000000000Z,0.7749,0.77391,0.77449,1102
0.77379,2015-01-06T09:30:00.000000000Z,0.77455,0.77359,0.77387,782
0.77317,2015-01-06T10:00:00.000000000Z,0.77385,0.77311,0.77383,634
0.77397,2015-01-06T10:30:00.000000000Z,0.77436,0.77312,0.77318,611
0.77405,2015-01-06T11:00:00.000000000Z,0.77456,0.7738,0.77397,750
0.7729,2015-01-06T11:30:00.000000000Z,0.77411,0.77282,0.77406,519
0.7737,2015-01-06T12:00:00.000000000Z,0.77371,0.7726,0.77291,715
0.77421,2015-01-06T12:30:00.000000000Z,0.77456,0.77321,0.77365,711
0.77457,2015-01-06T13:00:00.000000000Z,0.77517,0.77366,0.77422,733
0.77465,2015-01-06T13:30:00.000000000Z,0.77541,0.77428,0.77458,672
0.7735,2015-01-06T14:00:00.000000000Z,0.7747,0.77241,0.77466,1039
0.77635,2015-01-06T14:30:00.000000000Z,0.77702,0.77336,0.7735,1928
0.77696,2015-01-06T15:00:00.000000000Z,0.77819,0.7762,0.77633,1721
0.77832,2015-01-06T15:30:00.000000000Z,0.77868,0.77681,0.777,1244
0.77968,2015-01-06T16:00:00.000000000Z,0.77974,0.77814,0.77833,1362
0.78058,2015-01-06T16:30:00.000000000Z,0.78086,0.77812,0.77968,1847
0.77985,2015-01-06T17:00:00.000000000Z,0.78097,0.77873,0.78056,2098
0.7792,2015-01-06T17:30:00.000000000Z,0.78047,0.77912,0.77989,1126
0.77954,2015-01-06T18:00:00.000000000Z,0.78017,0.77912,0.7792,1096
0.77929,2015-01-06T18:30:00.000000000Z,0.77991,0.77929,0.77958,689
0.77923,2015-01-06T19:00:00.000000000Z,0.77995,0.77922,0.77934,679
0.77827,2015-01-06T19:30:00.000000000Z,0.77918,0.77814,0.77918,748
0.77736,2015-01-06T20:00:00.000000000Z,0.77844,0.77692,0.77831,1365
0.77718,2015-01-06T20:30:00.000000000Z,0.77781,0.77692,0.77735,873
0.77677,2015-01-06T21:00:00.000000000Z,0.77764,0.77653,0.77723,890
0.77624,2015-01-06T21:30:00.000000000Z,0.7769,0.7758,0.77678,713
0.77535,2015-01-06T22:00:00.000000000Z,0.77624,0.77509,0.77599,646
0.7749,2015-01-06T22:30:00.000000000Z,0.7754,0.77458,0.77536,1021
0.77446,2015-01-06T23:00:00.000000000Z,0.77529,0.77444,0.77491,794
0.7743,2015-01-06T23:30:00.000000000Z,0.77486,0.77396,0.77446,497
0.7743,2015-01-07T00:00:00.000000000Z,0.77484,0.77406,0.77429,597
0.77388,2015-01-07T00:30:00.000000000Z,0.7748,0.77364,0.77432,688
0.77482,2015-01-07T01:00:00.000000000Z,0.77493,0.77377,0.77392,531
0.77602,2015-01-07T01:30:00.000000000Z,0.77666,0.77472,0.77486,488
0.77588,2015-01-07T02:00:00.000000000Z,0.77626,0.77534,0.77598,536
0.77496,2015-01-07T02:30:00.000000000Z,0.77589,0.77477,0.77587,417
0.77524,2015-01-07T03:00:00.000000000Z,0.77548,0.77449,0.77497,517
0.77556,2015-01-07T03:30:00.000000000Z,0.77614,0.77504,0.77522,469
0.77552,2015-01-07T04:00:00.000000000Z,0.77583,0.77538,0.77556,347
0.77516,2015-01-07T04:30:00.000000000Z,0.77568,0.77496,0.77552,400
0.7756,2015-01-07T05:00:00.000000000Z,0.77582,0.77508,0.77516,377
0.77548,2015-01-07T05:30:00.000000000Z,0.77574,0.77499,0.7756,497
0.77411,2015-01-07T06:00:00.000000000Z,0.77567,0.77409,0.77548,385
0.77444,2015-01-07T06:30:00.000000000Z,0.77452,0.77356,0.77411,505
0.77536,2015-01-07T07:00:00.000000000Z,0.77575,0.77433,0.7744,806
0.77634,2015-01-07T07:30:00.000000000Z,0.77635,0.77462,0.77531,1010
0.77472,2015-01-07T08:00:00.000000000Z,0.77677,0.77449,0.77634,1072
0.77568,2015-01-07T08:30:00.000000000Z,0.77588,0.77469,0.77475,940
0.77658,2015-01-07T09:00:00.000000000Z,0.77674,0.77564,0.77564,865
0.77492,2015-01-07T09:30:00.000000000Z,0.7767,0.77469,0.77657,768
0.77496,2015-01-07T10:00:00.000000000Z,0.77566,0.77472,0.77492,1025
0.77491,2015-01-07T10:30:00.000000000Z,0.77534,0.77404,0.77496,789
0.77535,2015-01-07T11:00:00.000000000Z,0.77557,0.77464,0.7749,759
0.77453,2015-01-07T11:30:00.000000000Z,0.77547,0.77436,0.77532,965
0.77537,2015-01-07T12:00:00.000000000Z,0.77575,0.77445,0.77452,694
0.77465,2015-01-07T12:30:00.000000000Z,0.77554,0.77452,0.77537,480
0.773,2015-01-07T13:00:00.000000000Z,0.77514,0.77289,0.7747,1272
0.77307,2015-01-07T13:30:00.000000000Z,0.77421,0.77248,0.773,1212
0.77235,2015-01-07T14:00:00.000000000Z,0.77326,0.7723,0.77309,678
0.77316,2015-01-07T14:30:00.000000000Z,0.77326,0.77233,0.77236,652
0.7743,2015-01-07T15:00:00.000000000Z,0.77463,0.77241,0.77312,804
0.77212,2015-01-07T15:30:00.000000000Z,0.77433,0.77212,0.7743,883
0.77182,2015-01-07T16:00:00.000000000Z,0.77278,0.77137,0.77208,851
0.77254,2015-01-07T16:30:00.000000000Z,0.77297,0.77174,0.77187,726
0.77433,2015-01-07T17:00:00.000000000Z,0.77446,0.77239,0.77256,651
0.77541,2015-01-07T17:30:00.000000000Z,0.77575,0.77431,0.77433,643
0.77612,2015-01-07T18:00:00.000000000Z,0.77636,0.77513,0.77524,921
0.77715,2015-01-07T18:30:00.000000000Z,0.7772,0.77572,0.77614,781
0.77733,2015-01-07T19:00:00.000000000Z,0.77853,0.77496,0.77715,3649
0.77844,2015-01-07T19:30:00.000000000Z,0.77948,0.777,0.77738,1720
0.77726,2015-01-07T20:00:00.000000000Z,0.77845,0.77718,0.77845,1076
0.77791,2015-01-07T20:30:00.000000000Z,0.77792,0.77712,0.77726,574
0.77792,2015-01-07T21:00:00.000000000Z,0.77824,0.77779,0.77794,342
0.77844,2015-01-07T21:30:00.000000000Z,0.77869,0.77787,0.77788,745
0.77848,2015-01-07T22:00:00.000000000Z,0.77862,0.77804,0.77804,453
0.77773,2015-01-07T22:30:00.000000000Z,0.77859,0.77772,0.77853,699
0.77791,2015-01-07T23:00:00.000000000Z,0.77815,0.7774,0.77766,1007
0.77697,2015-01-07T23:30:00.000000000Z,0.77798,0.77686,0.7779,392
0.77744,2015-01-08T00:00:00.000000000Z,0.77848,0.77702,0.77702,708
0.77726,2015-01-08T00:30:00.000000000Z,0.77852,0.77713,0.77756,823
0.7774,2015-01-08T01:00:00.000000000Z,0.77856,0.77729,0.77729,683
0.77678,2015-01-08T01:30:00.000000000Z,0.77737,0.77624,0.77736,773
0.77713,2015-01-08T02:00:00.000000000Z,0.77754,0.77682,0.77682,398
0.77764,2015-01-08T02:30:00.000000000Z,0.77765,0.77674,0.77715,407
0.77854,2015-01-08T03:00:00.000000000Z,0.77856,0.77722,0.77764,503
0.77964,2015-01-08T03:30:00.000000000Z,0.77994,0.77858,0.77859,599
0.77921,2015-01-08T04:00:00.000000000Z,0.77994,0.77892,0.77963,501
0.77906,2015-01-08T04:30:00.000000000Z,0.77936,0.77894,0.77921,310
0.7792,2015-01-08T05:00:00.000000000Z,0.77969,0.77906,0.77907,356
0.77994,2015-01-08T05:30:00.000000000Z,0.78015,0.77919,0.77919,333
0.77955,2015-01-08T06:00:00.000000000Z,0.7799,0.7793,0.7799,340
0.7796,2015-01-08T06:30:00.000000000Z,0.7798,0.77938,0.77951,331
0.77869,2015-01-08T07:00:00.000000000Z,0.77959,0.7784,0.77959,617
0.78002,2015-01-08T07:30:00.000000000Z,0.78032,0.77865,0.7787,844
0.78086,2015-01-08T08:00:00.000000000Z,0.78134,0.77998,0.78002,1264
0.78057,2015-01-08T08:30:00.000000000Z,0.7811,0.78048,0.78086,770
0.78161,2015-01-08T09:00:00.000000000Z,0.7819,0.78052,0.78052,1088
0.78101,2015-01-08T09:30:00.000000000Z,0.78195,0.78092,0.78161,741
0.779,2015-01-08T10:00:00.000000000Z,0.7813,0.77875,0.78105,1150
0.77865,2015-01-08T10:30:00.000000000Z,0.77934,0.77835,0.77896,724
0.77937,2015-01-08T11:00:00.000000000Z,0.77944,0.77843,0.77866,680
0.77906,2015-01-08T11:30:00.000000000Z,0.77947,0.7788,0.77936,573
0.77847,2015-01-08T12:00:00.000000000Z,0.77936,0.77772,0.77902,689
0.77888,2015-01-08T12:30:00.000000000Z,0.77892,0.778,0.77847,673
0.77868,2015-01-08T13:00:00.000000000Z,0.77914,0.77828,0.77888,754
0.77957,2015-01-08T13:30:00.000000000Z,0.77978,0.77849,0.77882,1019
0.77886,2015-01-08T14:00:00.000000000Z,0.77972,0.77829,0.77952,813
0.78053,2015-01-08T14:30:00.000000000Z,0.78087,0.7786,0.77882,727
0.78063,2015-01-08T15:00:00.000000000Z,0.78096,0.78001,0.78056,1369
0.78028,2015-01-08T15:30:00.000000000Z,0.78177,0.78026,0.78062,818
0.78268,2015-01-08T16:00:00.000000000Z,0.78268,0.78028,0.78028,939
0.78244,2015-01-08T16:30:00.000000000Z,0.78276,0.78224,0.78266,412
0.78226,2015-01-08T17:00:00.000000000Z,0.78294,0.78224,0.7824,336
0.78249,2015-01-08T17:30:00.000000000Z,0.78283,0.78214,0.78226,355
0.78155,2015-01-08T18:00:00.000000000Z,0.78287,0.78149,0.78249,585
0.7819,2015-01-08T18:30:00.000000000Z,0.78198,0.78121,0.78154,327
0.78106,2015-01-08T19:00:00.000000000Z,0.78187,0.78034,0.78186,689
0.78127,2015-01-08T19:30:00.000000000Z,0.78127,0.78057,0.78104,756
0.78147,2015-01-08T20:00:00.000000000Z,0.78158,0.78108,0.78133,553
0.78142,2015-01-08T20:30:00.000000000Z,0.78163,0.78126,0.78148,277
0.78218,2015-01-08T21:00:00.000000000Z,0.78225,0.78124,0.78142,527
0.78241,2015-01-08T21:30:00.000000000Z,0.78263,0.78118,0.78218,1575
0.7822,2015-01-08T22:00:00.000000000Z,0.7826,0.78168,0.78241,425
0.78039,2015-01-08T22:30:00.000000000Z,0.78228,0.78036,0.7822,621
0.78122,2015-01-08T23:00:00.000000000Z,0.7813,0.78038,0.7804,902
0.78088,2015-01-08T23:30:00.000000000Z,0.78128,0.78074,0.78127,397
0.78088,2015-01-09T00:00:00.000000000Z,0.78137,0.78062,0.78082,570
0.78223,2015-01-09T00:30:00.000000000Z,0.78254,0.78073,0.78088,1101
0.78243,2015-01-09T01:00:00.000000000Z,0.78296,0.78222,0.78222,842
0.78226,2015-01-09T01:30:00.000000000Z,0.78372,0.78214,0.78234,846
0.7829,2015-01-09T02:00:00.000000000Z,0.78336,0.78226,0.78226,498
0.78347,2015-01-09T02:30:00.000000000Z,0.78385,0.7829,0.78294,309
0.78343,2015-01-09T03:00:00.000000000Z,0.78382,0.78294,0.78346,446
0.78344,2015-01-09T03:30:00.000000000Z,0.7837,0.78322,0.78344,354
0.78382,2015-01-09T04:00:00.000000000Z,0.78402,0.78341,0.78348,344
0.7836,2015-01-09T04:30:00.000000000Z,0.78452,0.78344,0.78382,415
0.78383,2015-01-09T05:00:00.000000000Z,0.78434,0.78359,0.78361,574
0.78324,2015-01-09T05:30:00.000000000Z,0.78385,0.78316,0.7838,405
0.78293,2015-01-09T06:00:00.000000000Z,0.78325,0.7825,0.78324,466
0.78263,2015-01-09T06:30:00.000000000Z,0.78307,0.78241,0.78298,421
0.78235,2015-01-09T07:00:00.000000000Z,0.78323,0.78227,0.78262,498
0.78248,2015-01-09T07:30:00.000000000Z,0.78287,0.78224,0.78239,549
0.78241,2015-01-09T08:00:00.000000000Z,0.78271,0.78204,0.78253,729
0.7812,2015-01-09T08:30:00.000000000Z,0.78237,0.78113,0.78237,582
0.78112,2015-01-09T09:00:00.000000000Z,0.78155,0.78063,0.7812,617
0.78134,2015-01-09T09:30:00.000000000Z,0.78183,0.78043,0.78111,934
0.78134,2015-01-09T10:00:00.000000000Z,0.78147,0.78094,0.78134,501
0.78165,2015-01-09T10:30:00.000000000Z,0.78173,0.78078,0.78138,492
0.78163,2015-01-09T11:00:00.000000000Z,0.78186,0.78124,0.78165,553
0.78138,2015-01-09T11:30:00.000000000Z,0.78192,0.78118,0.78168,440
0.78075,2015-01-09T12:00:00.000000000Z,0.78145,0.78072,0.78136,402
0.78126,2015-01-09T12:30:00.000000000Z,0.78129,0.78039,0.78071,302
0.78181,2015-01-09T13:00:00.000000000Z,0.78229,0.78127,0.7813,937
0.78102,2015-01-09T13:30:00.000000000Z,0.78509,0.77893,0.7818,5432
0.78056,2015-01-09T14:00:00.000000000Z,0.78216,0.78056,0.78102,1750
0.77914,2015-01-09T14:30:00.000000000Z,0.7816,0.77902,0.78057,1722
0.78222,2015-01-09T15:00:00.000000000Z,0.78246,0.77909,0.77909,2347
0.78223,2015-01-09T15:30:00.000000000Z,0.78284,0.78191,0.78226,1862
0.78395,2015-01-09T16:00:00.000000000Z,0.78485,0.78216,0.78224,1765
0.78299,2015-01-09T16:30:00.000000000Z,0.78424,0.78284,0.78394,904
0.78336,2015-01-09T17:00:00.000000000Z,0.78414,0.78288,0.78302,793
0.78258,2015-01-09T17:30:00.000000000Z,0.78346,0.78228,0.78331,388
0.78366,2015-01-09T18:00:00.000000000Z,0.78374,0.78256,0.78262,496
0.7833,2015-01-09T18:30:00.000000000Z,0.7838,0.78324,0.78362,237
0.78341,2015-01-09T19:00:00.000000000Z,0.78341,0.78275,0.78332,316
0.78315,2015-01-09T19:30:00.000000000Z,0.78346,0.78296,0.78346,316
0.78294,2015-01-09T20:00:00.000000000Z,0.78326,0.78254,0.78316,309
0.78413,2015-01-09T20:30:00.000000000Z,0.78414,0.78288,0.78294,358
0.78309,2015-01-09T21:00:00.000000000Z,0.78412,0.78302,0.78412,637
0.78377,2015-01-09T21:30:00.000000000Z,0.7838,0.78306,0.78309,903
0.78604,2015-01-11T22:00:00.000000000Z,0.78634,0.7847,0.78493,451
0.78572,2015-01-11T22:30:00.000000000Z,0.78649,0.78524,0.78599,479
0.78426,2015-01-11T23:00:00.000000000Z,0.7859,0.78404,0.78566,870
0.78457,2015-01-11T23:30:00.000000000Z,0.78501,0.78408,0.78426,575
0.78367,2015-01-12T00:00:00.000000000Z,0.78462,0.78301,0.78461,610
0.78404,2015-01-12T00:30:00.000000000Z,0.78428,0.7835,0.78367,389
0.78525,2015-01-12T01:00:00.000000000Z,0.78525,0.7838,0.78404,710
0.78516,2015-01-12T01:30:00.000000000Z,0.78532,0.7844,0.78524,505
0.78486,2015-01-12T02:00:00.000000000Z,0.78525,0.78467,0.78516,572
0.78498,2015-01-12T02:30:00.000000000Z,0.78531,0.78468,0.78482,633
0.78594,2015-01-12T03:00:00.000000000Z,0.78653,0.78501,0.78501,672
0.78562,2015-01-12T03:30:00.000000000Z,0.78621,0.78475,0.78594,744
0.78477,2015-01-12T04:00:00.000000000Z,0.78582,0.7847,0.78562,514
0.78512,2015-01-12T04:30:00.000000000Z,0.78527,0.78444,0.78478,337
0.78486,2015-01-12T05:00:00.000000000Z,0.78539,0.78459,0.78516,472
0.78485,2015-01-12T05:30:00.000000000Z,0.78497,0.78417,0.7849,389
0.78471,2015-01-12T06:00:00.000000000Z,0.78499,0.78407,0.78486,475
0.78404,2015-01-12T06:30:00.000000000Z,0.78484,0.78404,0.78467,520
0.78393,2015-01-12T07:00:00.000000000Z,0.78417,0.78325,0.78399,460
0.78324,2015-01-12T07:30:00.000000000Z,0.78389,0.7825,0.78389,795
0.78104,2015-01-12T08:00:00.000000000Z,0.78324,0.78048,0.78324,1283
0.78084,2015-01-12T08:30:00.000000000Z,0.78104,0.78007,0.78101,1100
0.77874,2015-01-12T09:00:00.000000000Z,0.78086,0.77826,0.78086,946
0.77678,2015-01-12T09:30:00.000000000Z,0.77928,0.77646,0.77876,1268
0.77742,2015-01-12T10:00:00.000000000Z,0.77772,0.77609,0.77674,873
0.77707,2015-01-12T10:30:00.000000000Z,0.77794,0.77676,0.77742,534
0.77754,2015-01-12T11:00:00.000000000Z,0.77754,0.77666,0.77704,698
0.77764,2015-01-12T11:30:00.000000000Z,0.77804,0.77732,0.77749,415
0.77678,2015-01-12T12:00:00.000000000Z,0.77782,0.7766,0.77759,452
0.77391,2015-01-12T12:30:00.000000000Z,0.77678,0.77364,0.77678,993
0.77565,2015-01-12T13:00:00.000000000Z,0.77627,0.77374,0.7739,1153
0.77536,2015-01-12T13:30:00.000000000Z,0.77575,0.77474,0.77564,1005
0.77482,2015-01-12T14:00:00.000000000Z,0.77582,0.77458,0.77538,806
0.77668,2015-01-12T14:30:00.000000000Z,0.77728,0.77454,0.77483,1256
0.77644,2015-01-12T15:00:00.000000000Z,0.77734,0.77636,0.77668,1460
0.77646,2015-01-12T15:30:00.000000000Z,0.77658,0.77531,0.77649,1162
0.7766,2015-01-12T16:00:00.000000000Z,0.77699,0.77624,0.7765,580
0.7775,2015-01-12T16:30:00.000000000Z,0.7775,0.77631,0.7766,560
0.77685,2015-01-12T17:00:00.000000000Z,0.77749,0.77653,0.77749,471
0.77663,2015-01-12T17:30:00.000000000Z,0.77682,0.77566,0.77681,415
0.7771,2015-01-12T18:00:00.000000000Z,0.77724,0.7763,0.77663,1182
0.77787,2015-01-12T18:30:00.000000000Z,0.77794,0.77696,0.77714,423
0.77786,2015-01-12T19:00:00.000000000Z,0.77824,0.77774,0.77783,324
0.77758,2015-01-12T19:30:00.000000000Z,0.77819,0.7775,0.77788,396
0.77833,2015-01-12T20:00:00.000000000Z,0.77833,0.77706,0.77759,555
0.77839,2015-01-12T20:30:00.000000000Z,0.77847,0.77804,0.77832,367
0.77805,2015-01-12T21:00:00.000000000Z,0.77858,0.77805,0.77834,285
0.77821,2015-01-12T21:30:00.000000000Z,0.77828,0.77802,0.77805,351
0.77761,2015-01-12T22:00:00.000000000Z,0.77853,0.77753,0.77837,290
0.77743,2015-01-12T22:30:00.000000000Z,0.77792,0.77692,0.77772,694
0.77648,2015-01-12T23:00:00.000000000Z,0.77746,0.77639,0.77737,581
