Close,Date,High,Low,Open,Volume
0.861378378,2015-01-01T22:00:00.000000000Z,0.862076397,0.86067408,0.86128935,542
0.861370958,2015-01-01T22:30:00.000000000Z,0.862016947,0.860955661,0.861341281,252
0.860540764,2015-01-01T23:00:00.000000000Z,0.861319024,0.860429699,0.861319024,214
0.860829668,2015-01-01T23:30:00.000000000Z,0.860911188,0.860281656,0.86060001,217
0.860718528,2015-01-02T00:00:00.000000000Z,0.860807437,0.860629637,0.860807437,35
0.860000516,2015-01-02T00:30:00.000000000Z,0.86076298,0.859948747,0.860740753,89
0.859372314,2015-01-02T01:00:00.000000000Z,0.860037498,0.859350159,0.860022705,107
0.859512656,2015-01-02T01:30:00.000000000Z,0.859608706,0.859232018,0.859357544,157
0.859328005,2015-01-02T02:00:00.000000000Z,0.859623485,0.859158197,0.85953482,100
0.859328005,2015-01-02T02:30:00.000000000Z,0.859527432,0.859313237,0.859313237,108
0.859342775,2015-01-02T03:00:00.000000000Z,0.859446173,0.859254167,0.859342775,69
0.859387085,2015-01-02T03:30:00.000000000Z,0.859409242,0.859298469,0.859372314,52
0.858545967,2015-01-02T04:00:00.000000000Z,0.8593797,0.858442785,0.859372314,215
0.858258593,2015-01-02T04:30:00.000000000Z,0.858634428,0.85804503,0.858560709,213
0.858265959,2015-01-02T05:00:00.000000000Z,0.858280692,0.85804503,0.858236496,134
0.858383835,2015-01-02T05:30:00.000000000Z,0.858663919,0.858295425,0.858295425,104
0.857964051,2015-01-02T06:00:00.000000000Z,0.858442785,0.857838932,0.85840594,284
0.858413309,2015-01-02T06:30:00.000000000Z,0.858553338,0.85794933,0.857978774,94
0.85771385,2015-01-02T07:00:00.000000000Z,0.858398572,0.85771385,0.858398572,231
0.858369099,2015-01-02T07:30:00.000000000Z,0.858487003,0.85769178,0.857728563,270
0.858280692,2015-01-02T08:00:00.000000000Z,0.858789279,0.858177574,0.858354363,446
0.858442785,2015-01-02T08:30:00.000000000Z,0.858531225,0.858030306,0.858265959,340
0.858553338,2015-01-02T09:00:00.000000000Z,0.85880403,0.857897807,0.858428047,235
0.857559386,2015-01-02T09:30:00.000000000Z,0.858818781,0.857559386,0.858531225,294
0.857162449,2015-01-02T10:00:00.000000000Z,0.857699136,0.857111022,0.857544678,228
0.857802139,2015-01-02T10:30:00.000000000Z,0.857846291,0.857169797,0.857184492,159
0.857824215,2015-01-02T11:00:00.000000000Z,0.858074481,0.857449089,0.857824215,194
0.85732412,2015-01-02T11:30:00.000000000Z,0.857809498,0.857088983,0.857809498,239
0.856736519,2015-01-02T12:00:00.000000000Z,0.85733882,0.856648449,0.85733882,237
0.856193705,2015-01-02T12:30:00.000000000Z,0.8567145,0.855827328,0.8567145,349
0.855402724,2015-01-02T13:00:00.000000000Z,0.856259686,0.85538809,0.856179044,405
0.854949302,2015-01-02T13:30:00.000000000Z,0.85538809,0.854949302,0.85538809,335
0.854934683,2015-01-02T14:00:00.000000000Z,0.855219834,0.854730076,0.85497123,304
0.854131434,2015-01-02T14:30:00.000000000Z,0.855029712,0.85402931,0.854949302,658
0.85348992,2015-01-02T15:00:00.000000000Z,0.855088202,0.85335882,0.854160616,1212
0.853715798,2015-01-02T15:30:00.000000000Z,0.853992844,0.852558528,0.853504489,1330
0.853220481,2015-01-02T16:00:00.000000000Z,0.853985551,0.852616681,0.853737663,1075
0.852820277,2015-01-02T16:30:00.000000000Z,0.853417082,0.851607409,0.853205921,954
0.851505888,2015-01-02T17:00:00.000000000Z,0.852871191,0.851158,0.852834823,960
0.851629167,2015-01-02T17:30:00.000000000Z,0.852035513,0.851223208,0.851491387,641
0.851621914,2015-01-02T18:00:00.000000000Z,0.851730717,0.851223208,0.851614661,275
0.851433388,2015-01-02T18:30:00.000000000Z,0.8517017,0.851346404,0.851600157,201
0.851078316,2015-01-02T19:00:00.000000000Z,0.851897602,0.851078316,0.851455137,339
0.851020373,2015-01-02T19:30:00.000000000Z,0.851295672,0.850542646,0.85106383,383
0.850542646,2015-01-02T20:00:00.000000000Z,0.851179735,0.85014495,0.851005889,345
0.85014495,2015-01-02T20:30:00.000000000Z,0.850897271,0.850123268,0.850564349,470
0.850000425,2015-01-02T21:00:00.000000000Z,0.850347367,0.849964301,0.850159405,166
